user_id,matches,recomendations,train,eval
U_9249438,0,2,3,2
U_2335790,0,2,3,2
U_10044899,0,2,4,2
U_7440401,0,2,3,2
U_6360566,0,2,5,2
U_11703904,0,1,3,1
U_8859617,0,1,3,1
U_8442282,0,1,3,1
U_2685974,0,4,9,4
U_7830229,0,2,5,2
U_9248629,0,2,5,2
U_7588552,0,2,4,2
U_2904272,1,2,3,2
U_6849416,0,1,3,1
U_10915924,0,1,3,1
U_7980960,0,2,3,2
U_3087729,0,2,4,2
U_10128324,0,1,3,1
U_7962726,0,2,5,2
U_9151153,0,2,6,2
U_6854329,0,4,12,4
U_6854327,0,2,3,2
U_130246,0,5,13,5
U_7987240,0,2,4,2
U_6998673,0,2,5,2
U_8425708,0,1,3,1
U_9487364,0,2,3,2
U_10221518,0,2,4,2
U_7363963,0,2,3,2
U_7363961,0,3,6,3
U_6843673,0,2,6,2
U_8571743,0,1,3,1
U_8489065,0,2,4,2
U_8576242,0,2,3,2
U_325820,0,2,6,2
U_6199246,0,1,3,1
U_5246336,0,2,4,2
U_366200,0,2,3,2
U_6999463,0,2,3,2
U_2603621,0,2,4,2
U_74735,0,2,3,2
U_3078048,0,2,6,2
U_145824,0,2,3,2
U_2846021,0,1,3,1
U_9790831,1,2,4,2
U_10574438,0,3,8,3
U_2547863,0,1,3,1
U_8486830,0,2,4,2
U_9276168,1,2,3,2
U_292411,0,1,3,1
U_7047795,0,2,5,2
U_7574610,0,3,8,3
U_236397,0,1,3,1
U_9853951,0,3,6,3
U_7801537,0,3,6,3
U_4441817,0,2,3,2
U_4441811,0,1,3,1
U_4441810,0,2,4,2
U_3079290,0,1,3,1
U_7249060,0,1,3,1
U_8191529,0,8,24,8
U_4718374,0,2,5,2
U_3215080,0,3,6,3
U_3215089,0,2,3,2
U_8307517,0,1,3,1
U_757740,0,2,3,2
U_6211958,0,2,3,2
U_11978898,0,2,3,2
U_8554811,0,2,3,2
U_2821973,0,3,6,3
U_7069899,0,2,4,2
U_400135,0,2,3,2
U_1970622,0,1,3,1
U_3053886,0,2,3,2
U_2551609,0,2,3,2
U_1005542,0,1,3,1
U_9758259,0,1,3,1
U_9111691,0,1,3,1
U_10576897,0,3,6,3
U_8770067,0,2,6,2
U_1081854,0,1,3,1
U_5249532,0,1,3,1
U_294601,0,3,6,3
U_3387836,0,2,5,2
U_215970,0,7,19,7
U_8079536,0,1,3,1
U_9952597,0,1,3,1
U_10904673,0,1,3,1
U_7142025,0,2,3,2
U_9592551,0,1,3,1
U_9592556,1,2,3,2
U_5375647,0,2,6,2
U_9325050,0,1,3,1
U_548279,0,3,6,3
U_9536712,1,2,5,2
U_2825820,0,2,5,2
U_73597,0,3,6,3
U_1634595,0,2,4,2
U_4415852,0,2,5,2
U_4415856,0,1,3,1
U_8413333,0,1,3,1
U_10586077,1,2,3,2
U_6152577,1,4,11,4
U_664439,0,3,6,3
U_7044319,0,3,7,3
U_7946327,0,2,4,2
U_308612,0,2,5,2
U_1089327,0,2,3,2
U_6385650,0,2,4,2
U_6385653,0,1,3,1
U_2601271,0,2,4,2
U_8260829,0,1,3,1
U_8383633,0,1,3,1
U_10917436,0,1,3,1
U_4457921,0,1,3,1
U_9365858,0,1,3,1
U_8975537,0,3,6,3
U_2901618,0,2,4,2
U_8379406,0,2,4,2
U_712090,0,2,3,2
U_2821294,0,2,5,2
U_7574110,0,1,3,1
U_455330,0,2,4,2
U_7412966,0,2,3,2
U_9093166,0,2,3,2
U_6239311,0,4,10,4
U_9549561,0,1,3,1
U_2490403,0,1,3,1
U_4349533,0,1,3,1
U_7139181,0,3,8,3
U_9075944,0,1,3,1
U_11635832,0,1,3,1
U_7108425,0,2,3,2
U_428777,0,2,3,2
U_691770,0,2,5,2
U_369419,0,2,4,2
U_5404710,0,3,8,3
U_758889,0,1,3,1
U_3670627,0,3,7,3
U_10301829,0,1,3,1
U_6767537,0,2,3,2
U_8265949,0,1,3,1
U_8490375,0,2,4,2
U_8490378,0,3,8,3
U_279259,0,6,17,6
U_4387380,0,2,5,2
U_7061807,0,2,5,2
U_3122793,0,2,6,2
U_10512709,0,1,3,1
U_7793895,0,2,4,2
U_6870532,0,1,3,1
U_171014,0,2,5,2
U_8266512,0,2,4,2
U_323909,0,2,6,2
U_1963421,0,2,3,2
U_9012402,0,1,3,1
U_4490034,0,1,3,1
U_8095108,0,2,4,2
U_8596931,0,1,3,1
U_6152288,0,2,3,2
U_8476544,0,1,3,1
U_8380031,0,2,4,2
U_2293769,0,1,3,1
U_2501164,0,2,3,2
U_7060585,0,2,3,2
U_24500,0,1,3,1
U_10486619,0,1,3,1
U_6819024,0,2,5,2
U_9572236,0,1,3,1
U_4617600,0,2,3,2
U_7589299,0,2,4,2
U_6282635,0,3,7,3
U_283794,0,1,3,1
U_10551523,0,1,3,1
U_6775674,0,1,3,1
U_3238410,0,2,6,2
U_8171093,0,1,3,1
U_11495,0,1,3,1
U_9325505,0,2,4,2
U_319372,0,1,3,1
U_6349568,0,2,3,2
U_7579091,0,1,3,1
U_7662937,0,2,3,2
U_947606,0,1,3,1
U_4449410,0,2,3,2
U_683654,0,3,7,3
U_6734939,0,1,3,1
U_34843,0,3,6,3
U_9550334,0,3,7,3
U_8183492,0,2,4,2
U_9503097,0,1,3,1
U_9208266,0,2,6,2
U_3470703,0,1,3,1
U_7049429,0,5,12,5
U_10610490,1,1,3,1
U_7721215,0,2,6,2
U_9983911,0,2,3,2
U_6693754,0,1,3,1
U_9500225,0,3,6,3
U_5047271,0,2,4,2
U_6836846,0,2,4,2
U_9653631,0,2,5,2
U_676913,0,7,20,7
U_9835655,0,3,6,3
U_46550,0,5,12,5
U_46556,0,1,3,1
U_7174815,0,2,3,2
U_10280086,0,1,3,1
U_8481310,0,2,3,2
U_615527,0,1,3,1
U_7088301,0,1,3,1
U_9608450,0,1,3,1
U_9501437,0,3,7,3
U_10096741,0,1,3,1
U_8513832,0,2,3,2
U_4361955,0,2,3,2
U_8818870,0,2,3,2
U_10593311,0,2,3,2
U_8089957,0,1,3,1
U_8181716,0,2,4,2
U_2813776,0,3,7,3
U_1066528,0,2,6,2
U_8110115,0,1,3,1
U_10191144,0,1,3,1
U_7996702,0,3,8,3
U_5525785,0,2,3,2
U_6141631,0,1,3,1
U_388522,0,1,3,1
U_2680975,0,3,6,3
U_6933682,0,4,9,4
U_9274278,0,1,3,1
U_9047246,0,1,3,1
U_345368,0,2,3,2
U_7570439,0,2,5,2
U_7570431,0,1,3,1
U_139450,0,2,3,2
U_9447977,0,1,3,1
U_10402958,0,2,3,2
U_6060930,0,9,24,9
U_6999261,0,2,3,2
U_5469286,0,3,9,3
U_5469283,0,2,6,2
U_8806345,0,1,3,1
U_560340,0,2,3,2
U_10559797,0,2,3,2
U_8207910,0,3,8,3
U_9317388,0,1,3,1
U_8124652,0,2,4,2
U_7372375,0,3,6,3
U_512647,1,3,8,3
U_8390095,0,2,4,2
U_439652,0,2,3,2
U_162955,0,2,4,2
U_445547,0,1,3,1
U_3267318,0,2,3,2
U_1992955,0,2,4,2
U_236958,1,2,3,2
U_268715,0,2,5,2
U_10169534,0,1,3,1
U_8204548,0,2,4,2
U_184443,0,2,3,2
U_8736955,0,3,6,3
U_11671185,0,1,3,1
U_8441755,0,2,3,2
U_8241073,0,1,3,1
U_10643238,0,2,6,2
U_10369442,0,1,3,1
U_7118794,0,1,3,1
U_7118793,0,1,3,1
U_9474009,0,2,3,2
U_446995,0,4,12,4
U_6231707,0,2,3,2
U_8923674,0,1,3,1
U_10537203,0,1,3,1
U_20646,0,2,3,2
U_6769264,0,1,3,1
U_3696000,0,1,3,1
U_8997531,0,12,36,12
U_10564757,0,2,3,2
U_246693,0,1,3,1
U_9082519,0,2,3,2
U_357531,0,1,3,1
U_9679281,0,2,3,2
U_2978193,0,2,3,2
U_627757,0,6,17,6
U_328335,0,1,3,1
U_3158551,0,4,11,4
U_10814665,1,1,3,1
U_7156702,0,1,3,1
U_121092,0,3,8,3
U_6843511,1,2,5,2
U_9013458,0,1,3,1
U_8571647,0,3,8,3
U_3003706,0,2,5,2
U_414790,0,2,4,2
U_8002,0,3,9,3
U_8553176,0,2,4,2
U_9175576,0,1,3,1
U_2470833,0,1,3,1
U_1802712,0,2,3,2
U_10574319,0,1,3,1
U_7044954,0,2,3,2
U_10547124,0,2,5,2
U_9505125,0,1,3,1
U_8932126,0,1,3,1
U_252126,0,2,3,2
U_2721032,0,3,8,3
U_9502537,0,1,3,1
U_7144471,0,2,6,2
U_10660137,0,1,3,1
U_10660136,0,1,3,1
U_10891343,0,2,3,2
U_42677,0,5,14,5
U_6325337,0,2,3,2
U_2515761,0,1,3,1
U_498163,0,2,5,2
U_225323,0,2,4,2
U_9290653,0,1,3,1
U_4477174,0,1,3,1
U_8143900,0,2,3,2
U_6534128,0,1,3,1
U_9793870,0,5,14,5
U_6088274,0,2,6,2
U_8097072,0,3,6,3
U_2683068,0,2,3,2
U_10585587,1,1,3,1
U_6078869,0,1,3,1
U_18799,0,2,4,2
U_6839682,0,2,6,2
U_6351427,0,2,3,2
U_8662306,0,1,3,1
U_4657367,0,2,6,2
U_7972062,0,2,3,2
U_10807434,0,2,4,2
U_6703443,0,1,3,1
U_8011514,0,2,3,2
U_7543450,0,1,3,1
U_7522950,0,1,3,1
U_2870031,0,1,3,1
U_8879704,0,2,3,2
U_8096261,0,1,3,1
U_474117,0,1,3,1
U_5245432,0,2,4,2
U_10576418,0,2,3,2
U_6736040,0,5,14,5
U_2761913,0,3,6,3
U_9603229,0,2,4,2
U_4440532,0,2,3,2
U_85042,0,1,3,1
U_6549433,0,1,3,1
U_555864,0,3,8,3
U_10490737,0,1,3,1
U_6412728,0,2,5,2
U_6898113,0,1,3,1
U_2976491,0,3,6,3
U_8206744,0,3,6,3
U_7658439,0,1,3,1
U_1613390,0,2,6,2
U_8352216,0,1,3,1
U_1520969,1,2,3,2
U_899637,0,2,3,2
U_2512375,1,2,4,2
U_10018894,0,2,3,2
U_10536227,0,1,3,1
U_8142602,0,4,12,4
U_8389160,0,2,3,2
U_8389161,0,1,3,1
U_7649156,0,2,5,2
U_10363672,0,1,3,1
U_6707692,0,2,3,2
U_8910808,0,2,4,2
U_11013985,0,2,3,2
U_8524744,0,1,3,1
U_6122265,0,2,3,2
U_9596859,0,3,7,3
U_1881572,0,1,3,1
U_6955809,0,2,4,2
U_8114556,0,2,3,2
U_8114553,0,1,3,1
U_7957626,0,1,3,1
U_7051684,0,2,6,2
U_3124038,0,2,3,2
U_129260,0,2,3,2
U_9446504,0,1,3,1
U_6936838,0,2,3,2
U_10621355,0,2,3,2
U_3080940,0,2,3,2
U_9615569,0,2,4,2
U_39333,0,1,3,1
U_8136509,0,2,3,2
U_485104,0,2,4,2
U_6283019,0,1,3,1
U_1475604,0,4,11,4
U_6362513,0,2,4,2
U_7175663,0,2,4,2
U_177794,0,1,3,1
U_9939547,0,1,3,1
U_9939544,0,10,30,10
U_159255,0,2,3,2
U_6947281,0,2,6,2
U_4358891,0,2,3,2
U_10042367,0,2,4,2
U_10201555,0,2,3,2
U_9516060,0,1,3,1
U_10799833,0,1,3,1
U_5197982,0,3,6,3
U_7745316,0,3,6,3
U_8244221,0,2,5,2
U_447715,1,2,5,2
U_6869294,0,2,6,2
U_7541312,0,3,6,3
U_2748400,0,1,3,1
U_3044206,0,1,3,1
U_10210756,0,1,3,1
U_27070,0,2,5,2
U_8107543,0,2,5,2
U_4400097,0,1,3,1
U_10561479,0,2,3,2
U_8953546,0,2,4,2
U_6366594,0,2,3,2
U_9414923,0,2,5,2
U_18443,0,3,7,3
U_10296957,0,2,3,2
U_4490353,0,1,3,1
U_10296950,0,2,4,2
U_10789376,0,1,3,1
U_10845964,0,2,3,2
U_8200678,0,5,14,5
U_7173906,0,2,6,2
U_6432752,0,1,3,1
U_10808416,0,1,3,1
U_8702465,0,2,3,2
U_7418671,0,2,4,2
U_11602605,0,1,3,1
U_9544775,0,2,4,2
U_10139921,0,1,3,1
U_93808,0,3,8,3
U_7059541,0,2,4,2
U_9519560,1,1,3,1
U_6382230,0,1,3,1
U_7179432,0,3,8,3
U_10417201,2,2,3,2
U_10429963,0,2,5,2
U_476758,0,1,3,1
U_6570072,0,2,6,2
U_8653889,0,2,4,2
U_10065011,0,2,3,2
U_273038,0,4,9,4
U_6850719,0,5,13,5
U_929352,0,2,3,2
U_6464449,0,2,3,2
U_7579172,0,1,3,1
U_790234,0,2,3,2
U_8726657,0,2,3,2
U_10267994,0,1,3,1
U_7355527,0,1,3,1
U_1456470,0,2,3,2
U_6508482,0,1,3,1
U_1094895,0,3,7,3
U_582890,0,4,11,4
U_6883526,0,1,3,1
U_9288759,0,2,3,2
U_55362,0,2,6,2
U_55368,0,5,12,5
U_7063880,0,2,5,2
U_2674992,0,2,6,2
U_7591466,1,2,3,2
U_9975105,0,2,3,2
U_7546971,0,2,3,2
U_8015947,0,1,3,1
U_10881569,0,2,3,2
U_11589566,0,1,3,1
U_7405179,0,1,3,1
U_9834756,0,2,3,2
U_7749396,0,1,3,1
U_9500362,0,2,3,2
U_10533952,0,2,3,2
U_669521,0,1,3,1
U_8838185,0,2,3,2
U_10574060,0,1,3,1
U_9411151,0,2,4,2
U_6410704,0,2,4,2
U_9973696,0,1,3,1
U_9344241,0,1,3,1
U_872674,0,3,6,3
U_6875031,0,2,4,2
U_8499651,0,2,3,2
U_6557488,0,2,3,2
U_7825059,0,1,3,1
U_6330925,0,1,3,1
U_7952126,0,2,4,2
U_1490136,1,2,5,2
U_7813150,0,2,3,2
U_635866,0,2,4,2
U_8059792,0,3,7,3
U_522376,0,1,3,1
U_2438755,0,3,7,3
U_543108,0,1,3,1
U_9787634,0,3,8,3
U_7649316,0,3,8,3
U_8727116,0,2,4,2
U_369625,0,1,3,1
U_217184,0,2,5,2
U_754709,0,2,5,2
U_8032903,0,2,3,2
U_166927,0,2,3,2
U_8123651,0,2,6,2
U_113361,0,2,4,2
U_109736,0,2,5,2
U_6560611,0,2,5,2
U_7025065,0,2,4,2
U_7025069,0,2,4,2
U_7570319,0,2,3,2
U_9766695,0,5,12,5
U_9957151,0,1,3,1
U_198177,0,3,8,3
U_10892592,0,1,3,1
U_11939629,0,1,3,1
U_7828400,0,1,3,1
U_192338,0,1,3,1
U_7116843,0,2,3,2
U_10694167,0,5,15,5
U_4276322,0,2,4,2
U_10368730,0,2,3,2
U_3182667,0,1,3,1
U_32371,0,2,4,2
U_7091102,1,1,3,1
U_7775354,0,1,3,1
U_2522576,0,2,3,2
U_6728521,1,4,9,4
U_9016640,0,2,6,2
U_206475,0,1,3,1
U_6055557,0,2,5,2
U_8033012,0,4,10,4
U_9880396,0,3,6,3
U_2546476,0,1,3,1
U_1572473,0,5,12,5
U_9949691,0,2,3,2
U_6993066,0,2,4,2
U_6993063,0,2,3,2
U_8406744,0,1,3,1
U_7561609,0,1,3,1
U_8019281,0,1,3,1
U_7790825,0,1,3,1
U_8438233,0,2,5,2
U_7098822,0,2,3,2
U_719036,0,7,20,7
U_102136,1,4,10,4
U_11265255,0,2,3,2
U_196408,0,2,3,2
U_415820,0,2,5,2
U_1018270,0,2,6,2
U_8163745,0,2,4,2
U_5851688,0,1,3,1
U_7539360,0,2,3,2
U_3217935,0,1,3,1
U_5253334,0,2,4,2
U_9899624,0,1,3,1
U_8566852,0,2,4,2
U_4305446,0,1,3,1
U_7771067,0,1,3,1
U_1976340,0,4,11,4
U_1976347,0,2,4,2
U_3003405,0,2,3,2
U_4512370,0,2,6,2
U_7979902,0,3,6,3
U_8107,0,1,3,1
U_10628491,1,3,7,3
U_7538713,0,3,7,3
U_2537375,0,2,3,2
U_2816542,0,2,5,2
U_2506553,0,2,5,2
U_670320,0,1,3,1
U_32895,0,2,6,2
U_10338264,0,2,3,2
U_9505064,0,2,3,2
U_19520,0,1,3,1
U_148298,0,2,5,2
U_4441616,0,1,3,1
U_4441614,0,1,3,1
U_4441612,0,1,3,1
U_4441619,0,2,5,2
U_7398487,0,2,3,2
U_10475639,0,2,4,2
U_7634060,0,1,3,1
U_6840132,0,2,4,2
U_8072947,0,2,5,2
U_2404501,0,1,3,1
U_7054749,0,1,3,1
U_8933035,0,1,3,1
U_5227041,0,1,3,1
U_8016874,0,1,3,1
U_9206262,0,1,3,1
U_9810637,0,2,4,2
U_8998232,0,1,3,1
U_7098367,0,1,3,1
U_1096870,0,1,3,1
U_728926,0,2,3,2
U_7105999,0,2,3,2
U_2516812,0,3,6,3
U_7672048,0,2,4,2
U_9475317,0,3,7,3
U_5164960,0,3,6,3
U_18924,0,2,5,2
U_7583625,0,2,5,2
U_8387423,0,2,4,2
U_84330,0,1,3,1
U_7673215,0,2,3,2
U_9536514,0,1,3,1
U_9949769,0,1,3,1
U_10838700,0,2,6,2
U_9071205,0,3,6,3
U_7155390,0,2,3,2
U_6587752,0,2,3,2
U_9426764,0,2,3,2
U_7670469,0,3,9,3
U_7034941,0,4,12,4
U_10447408,0,1,3,1
U_8352372,0,1,3,1
U_11875128,0,1,3,1
U_4582588,0,2,5,2
U_8746733,0,1,3,1
U_3131560,0,2,6,2
U_2761142,0,2,3,2
U_10237775,1,2,5,2
U_10777960,0,1,3,1
U_10230270,0,1,3,1
U_10277322,0,2,5,2
U_1638532,0,1,3,1
U_7842233,0,2,6,2
U_2602240,1,2,3,2
U_808335,0,1,3,1
U_2722691,0,1,3,1
U_2621794,0,2,5,2
U_9446406,0,1,3,1
U_6072402,0,2,5,2
U_5172006,0,2,3,2
U_7172331,0,2,3,2
U_2760174,0,2,3,2
U_2464538,0,1,3,1
U_10759345,0,2,4,2
U_10725057,0,1,3,1
U_10234362,0,1,3,1
U_8718425,0,1,3,1
U_655636,0,2,4,2
U_39413,0,1,3,1
U_7430850,0,2,3,2
U_8009816,0,2,3,2
U_5143751,0,2,6,2
U_10565654,0,4,9,4
U_3713780,0,1,3,1
U_3177443,0,7,19,7
U_10114498,0,2,6,2
U_2929712,0,3,7,3
U_7076312,0,2,3,2
U_452430,0,2,3,2
U_5220020,0,1,3,1
U_9707170,0,2,3,2
U_9820786,0,1,3,1
U_11559208,0,2,4,2
U_8069287,0,2,3,2
U_811416,0,1,3,1
U_6018199,0,2,5,2
U_874368,0,2,6,2
U_9387953,0,1,3,1
U_6951193,1,1,3,1
U_1934298,1,1,3,1
U_7015500,0,2,4,2
U_9850408,0,2,5,2
U_3273573,0,2,3,2
U_246264,0,3,7,3
U_7144132,0,3,7,3
U_5069034,0,1,3,1
U_8803029,0,1,3,1
U_7176980,0,1,3,1
U_10752292,0,2,4,2
U_6647989,0,2,4,2
U_10486810,0,2,6,2
U_4472768,0,2,4,2
U_7418718,0,2,4,2
U_10049778,0,2,3,2
U_6680865,0,4,11,4
U_6189677,0,2,6,2
U_10620905,0,1,3,1
U_10296187,0,1,3,1
U_3697931,0,4,11,4
U_13988,0,4,10,4
U_10716830,0,2,5,2
U_5254391,0,2,3,2
U_9704567,0,2,5,2
U_10623558,0,2,6,2
U_9847647,1,2,3,2
U_7980319,0,1,3,1
U_7158269,0,2,5,2
U_10297133,0,1,3,1
U_9844680,0,1,3,1
U_6680194,0,2,4,2
U_2595391,0,2,4,2
U_8794508,0,1,3,1
U_4700609,0,2,4,2
U_1995958,0,2,4,2
U_6876869,0,1,3,1
U_4278439,0,2,5,2
U_9276166,0,1,3,1
U_8654557,0,2,4,2
U_7395212,0,1,3,1
U_10616627,0,2,3,2
U_9580688,0,1,3,1
U_10901801,0,1,3,1
U_1994921,0,2,5,2
U_6344523,0,2,5,2
U_8657109,0,1,3,1
U_8113217,0,1,3,1
U_8113218,0,2,4,2
U_624732,0,3,6,3
U_7581902,0,2,3,2
U_2602090,0,2,4,2
U_9783545,0,1,3,1
U_8926850,0,1,3,1
U_8511667,0,2,3,2
U_10329781,0,1,3,1
U_7121844,0,3,6,3
U_9850340,1,3,6,3
U_9327487,0,2,5,2
U_243836,0,2,3,2
U_3176974,0,2,3,2
U_8393579,0,1,3,1
U_8006604,0,2,5,2
U_6405678,0,2,4,2
U_717597,0,1,3,1
U_7824100,0,1,3,1
U_10662969,0,2,4,2
U_11767289,0,2,4,2
U_10300903,0,2,3,2
U_1002011,0,1,3,1
U_3864008,0,3,9,3
U_8486336,0,2,3,2
U_112037,0,3,7,3
U_2979216,0,1,3,1
U_9611134,0,1,3,1
U_9816924,0,1,3,1
U_8498383,0,3,8,3
U_8110714,0,1,3,1
U_8351495,0,1,3,1
U_9990038,0,1,3,1
U_10419971,0,1,3,1
U_8553174,0,2,3,2
U_8553170,0,2,3,2
U_10396289,0,2,3,2
U_140564,0,2,6,2
U_10075318,0,1,3,1
U_8407307,0,4,10,4
U_2717218,0,1,3,1
U_7173241,0,3,7,3
U_7417537,0,3,6,3
U_9490075,0,2,3,2
U_7025125,0,2,3,2
U_7211990,0,1,3,1
U_8647897,0,2,3,2
U_6827775,0,1,3,1
U_1583813,0,2,5,2
U_9041318,0,2,5,2
U_411839,0,2,6,2
U_10679430,0,1,3,1
U_9958771,0,1,3,1
U_10205711,0,1,3,1
U_9591617,0,3,6,3
U_8455153,0,1,3,1
U_4284153,0,2,3,2
U_199002,0,4,12,4
U_199009,1,2,5,2
U_713554,0,1,3,1
U_7091001,0,1,3,1
U_8925763,0,1,3,1
U_9040763,0,1,3,1
U_2721755,0,1,3,1
U_560535,0,2,3,2
U_2498377,0,2,5,2
U_505728,0,1,3,1
U_1461120,0,2,3,2
U_1930934,0,3,6,3
U_7834446,0,1,3,1
U_4442079,0,2,3,2
U_7096678,0,1,3,1
U_11254552,1,1,3,1
U_4461189,0,2,3,2
U_6724252,0,2,5,2
U_9455878,0,1,3,1
U_8474413,0,1,3,1
U_9596173,0,2,4,2
U_6658417,0,2,3,2
U_2682243,0,3,8,3
U_2912503,0,4,12,4
U_7055302,0,4,11,4
U_2904751,0,3,7,3
U_102054,0,4,9,4
U_10717419,1,1,3,1
U_6878958,0,2,3,2
U_7177422,0,3,7,3
U_575258,0,1,3,1
U_1467634,0,2,3,2
U_6226628,0,3,8,3
U_10964207,0,3,7,3
U_6722273,0,2,5,2
U_10129076,0,1,3,1
U_9058078,0,1,3,1
U_10299843,0,2,4,2
U_7980314,0,1,3,1
U_8200,0,8,21,8
U_6730797,0,2,3,2
U_6055691,0,2,3,2
U_7208368,0,1,3,1
U_4440545,0,2,6,2
U_4440541,0,3,7,3
U_4440549,0,3,6,3
U_149149,0,2,3,2
U_40899,0,2,6,2
U_7988891,0,3,7,3
U_4735288,0,2,3,2
U_4499575,0,1,3,1
U_7477705,0,3,9,3
U_6412524,0,1,3,1
U_4441536,0,2,5,2
U_4441535,0,1,3,1
U_4441533,0,1,3,1
U_8171386,0,1,3,1
U_9341019,0,1,3,1
U_9341015,0,1,3,1
U_10189616,0,2,4,2
U_4324817,0,3,6,3
U_8486012,0,1,3,1
U_5315472,0,1,3,1
U_10603523,0,1,3,1
U_10854319,0,2,6,2
U_5227146,0,2,5,2
U_7174166,0,2,4,2
U_8568618,0,2,5,2
U_6874803,0,2,5,2
U_8074358,0,1,3,1
U_8074359,0,3,7,3
U_9575166,0,2,3,2
U_7727615,0,2,3,2
U_7727611,0,2,3,2
U_6324184,0,2,3,2
U_7672141,0,1,3,1
U_1719049,0,3,7,3
U_9948035,1,2,3,2
U_7737646,0,1,3,1
U_10195880,0,2,4,2
U_4606736,0,1,3,1
U_7662592,0,2,3,2
U_10300031,0,2,3,2
U_9794594,0,2,3,2
U_5206680,0,3,6,3
U_130,0,2,3,2
U_10043312,0,1,3,1
U_549885,0,2,3,2
U_8247517,0,2,4,2
U_8185373,0,1,3,1
U_1482402,0,1,3,1
U_458843,0,2,4,2
U_6809221,0,2,5,2
U_1663426,0,1,3,1
U_7208823,0,1,3,1
U_36372,1,6,17,6
U_2600365,0,1,3,1
U_10025226,0,1,3,1
U_9373545,0,1,3,1
U_10471553,0,1,3,1
U_10260197,0,2,4,2
U_7946664,0,1,3,1
U_8380859,0,2,3,2
U_6114587,0,1,3,1
U_9498511,0,1,3,1
U_2534565,0,2,5,2
U_1165829,0,1,3,1
U_8352015,0,1,3,1
U_7207697,0,2,3,2
U_684592,0,4,12,4
U_6074091,0,2,4,2
U_6054441,0,2,4,2
U_10472107,1,1,3,1
U_10707334,0,1,3,1
U_6619705,0,2,4,2
U_491317,0,1,3,1
U_11556401,0,2,3,2
U_8160009,0,1,3,1
U_6978648,0,1,3,1
U_7104343,0,5,14,5
U_7839937,0,1,3,1
U_2766256,0,2,3,2
U_10704725,0,2,5,2
U_1647636,0,3,6,3
U_668583,1,3,6,3
U_600214,0,3,6,3
U_9357603,0,3,6,3
U_8910364,0,2,5,2
U_7280128,0,1,3,1
U_6185751,0,2,4,2
U_1724661,0,1,3,1
U_10386869,0,3,7,3
U_10867111,0,1,3,1
U_10968584,0,2,3,2
U_8277265,0,2,3,2
U_9137165,0,1,3,1
U_2535963,0,2,3,2
U_8179938,0,2,5,2
U_10482282,0,1,3,1
U_2866052,0,6,16,6
U_9896425,1,3,9,3
U_3125447,0,2,6,2
U_9820685,0,1,3,1
U_8645169,0,1,3,1
U_8923296,0,1,3,1
U_3196550,0,2,3,2
U_123146,0,3,6,3
U_123142,0,2,4,2
U_7968619,0,3,9,3
U_10753541,0,1,3,1
U_9024698,0,1,3,1
U_9547927,0,1,3,1
U_10301002,0,2,3,2
U_488071,0,1,3,1
U_1081360,0,1,3,1
U_10607037,0,2,4,2
U_8979404,0,1,3,1
U_2806915,0,1,3,1
U_429517,0,4,10,4
U_1103331,0,2,3,2
U_11179883,0,2,4,2
U_6774761,0,2,5,2
U_210971,0,3,6,3
U_816102,0,2,3,2
U_10542010,0,2,4,2
U_2718313,0,4,9,4
U_8460406,0,2,3,2
U_6647889,0,2,6,2
U_10501592,0,2,4,2
U_323128,0,2,6,2
U_8769439,0,1,3,1
U_10811012,1,2,3,2
U_7992324,0,2,4,2
U_9329429,0,2,4,2
U_2598438,0,1,3,1
U_47733,0,2,3,2
U_6989130,0,2,3,2
U_1092231,0,2,3,2
U_6375420,0,2,4,2
U_1088215,0,1,3,1
U_9935389,0,1,3,1
U_10502945,1,2,3,2
U_9800386,0,1,3,1
U_3282288,0,5,15,5
U_458193,0,3,7,3
U_9435706,0,2,3,2
U_9688761,0,1,3,1
U_277938,0,5,15,5
U_277934,0,3,7,3
U_7921225,0,2,3,2
U_8371795,0,1,3,1
U_8512518,0,1,3,1
U_8092538,0,1,3,1
U_8092530,0,1,3,1
U_8129780,0,2,6,2
U_10651595,0,1,3,1
U_534819,0,1,3,1
U_1519984,0,1,3,1
U_8550510,0,2,4,2
U_9119284,0,1,3,1
U_11280646,0,1,3,1
U_7748564,0,3,7,3
U_6850662,0,1,3,1
U_2330003,0,2,4,2
U_2803838,0,1,3,1
U_221708,0,4,9,4
U_7382000,0,1,3,1
U_7014855,0,2,4,2
U_5996344,0,1,3,1
U_2865757,0,2,5,2
U_2802895,0,2,4,2
U_9219754,0,1,3,1
U_2436179,0,3,7,3
U_2788933,0,1,3,1
U_7960339,0,2,5,2
U_8731941,0,2,5,2
U_8694708,0,2,5,2
U_2738261,0,4,12,4
U_9312952,0,2,3,2
U_2627203,0,1,3,1
U_9194865,0,2,4,2
U_8985441,0,1,3,1
U_9235821,0,1,3,1
U_288997,0,2,3,2
U_146047,0,1,3,1
U_146042,0,2,3,2
U_7362225,0,2,4,2
U_9229322,0,3,6,3
U_10420068,0,2,3,2
U_11530224,0,2,3,2
U_6541943,0,2,3,2
U_6735166,0,3,7,3
U_10663020,0,1,3,1
U_7824006,0,2,3,2
U_331518,0,1,3,1
U_10573057,0,4,10,4
U_280043,0,2,3,2
U_6625763,0,2,5,2
U_4615337,0,2,6,2
U_8133800,0,2,3,2
U_907851,0,2,4,2
